Restaurant_id,Restaurant_Name,Country_name,City name,User_rating_votes,User_aggregate_rating,Cuisines
3200002,Gazebo Garden Restaurant,India,Vadodara,82,3.5,North Indian
3200090,22nd Parallel,India,Vadodara,344,4.5,South Indian
3200537,Freshco - The Health Café,India,Vadodara,132,4.2,Cafe
3200032,Offside Lounge,India,Vadodara,149,3.8,"Continental, Chinese, Mexican, North Indian"
3200015,Mandap - Hotel Express Towers,India,Vadodara,191,4.0,Gujarati
3200024,Pizza Hut,India,Vadodara,269,4.1,"Pizza, Italian"
3200560,Mr Toasties,India,Vadodara,50,3.9,Fast Food
18295781,Kaphi Pibama,India,Vadodara,71,3.8,"Cafe, Mexican, Italian, Fast Food"
Restaurant_id,Restaurant_Name,Country_name,City name,User_rating_votes,User_aggregate_rating,Cuisines
3300958,Barbeque Nation,India,Nagpur,226,4.9,"North Indian, European, Mediterranean"
3300949,The B.A.W.A,India,Nagpur,164,4.2,Cafe
3300058,The Breakfast Story,India,Nagpur,520,4.5,Cafe
3301308,House of Caffeine,India,Nagpur,27,3.3,Fast Food
3300061,Mocha,India,Nagpur,284,4.0,"Cafe, Continental"
3300138,Checker's,India,Nagpur,185,4.0,"Fast Food, Chinese"
3300107,The Zuree Urban Kitchen,India,Nagpur,257,4.4,"North Indian, Italian, Continental"
3300707,KFC,India,Nagpur,147,2.2,"American, Fast Food"
3300070,Moksh The Restro Lounge,India,Nagpur,100,4.0,"Seafood, Chinese, Thai"
3300416,NESCAFÉ Illusions,India,Nagpur,140,3.9,Cafe
3300741,Cafe Zinea,India,Nagpur,201,3.7,"Cafe, Chinese, Fast Food, Italian"
3300780,Hide Out The Street Cafe,India,Nagpur,73,3.8,Cafe
3300065,FSB,India,Nagpur,270,4.3,"Continental, North Indian, Thai, Chinese"
3300041,Ashoka Restaurant,India,Nagpur,275,4.2,"North Indian, Chinese, Continental"
3301035,Mainland China,India,Nagpur,45,3.8,Chinese
3300057,Ten Downing Street Restaurant & Bar,India,Nagpur,306,4.0,"Chinese, Continental, North Indian"
3301236,Tapri The Chai Books Cafe,India,Nagpur,26,3.9,"Continental, Fast Food, Tea"
3300369,Eat Street Express,India,Nagpur,103,4.0,"North Indian, Chinese"
3301169,Nineties,India,Nagpur,19,3.9,"Cafe, Fast Food"
3301013,Zaikart,India,Nagpur,88,4.3,"North Indian, Mughlai"
Restaurant_id,Restaurant_Name,Country_name,City name,User_rating_votes,User_aggregate_rating,Cuisines
3400025,Jahanpanah,India,Agra,140,3.9,"North Indian, Mughlai"
3400346,Sheroes Hangout,India,Agra,77,4.9,"Cafe, North Indian, Chinese"
3400392,Thaaliwala,India,Agra,168,4.1,"North Indian, Fast Food"
3400017,Pinch Of Spice,India,Agra,177,4.2,"North Indian, Chinese, Mughlai"
3400326,Tea'se Me - Rooftop Tea Boutique,India,Agra,166,4.2,"Chinese, Italian, Continental, North Indian"
3400391,Chapter 1 Cafe,India,Agra,98,3.9,"Cafe, Italian, Mexican, North Indian, Continental"
3400016,Pind Balluchi,India,Agra,175,3.7,"North Indian, Mughlai"
3400073,The Latitude - Radisson Blu,India,Agra,103,3.9,"North Indian, Chinese, Continental"
3400105,Pizza Hut,India,Agra,134,4.4,"Italian, Pizza"
3400059,Peshawri - ITC Mughal,India,Agra,133,4.3,"North Indian, Mughlai"
3400021,Chokho Jeeman Marwari Jain Bhojanalya,India,Agra,87,4.0,Rajasthani
3400341,Rangrezz Restaurant,India,Agra,71,3.5,"North Indian, Mughlai"
3400033,The Charcoal Chimney,India,Agra,70,3.4,"North Indian, Chinese, Continental, Mughlai"
3400060,Taj Bano - ITC Mughal,India,Agra,41,4.0,Mughlai
3400005,Time2Eat - Mama Chicken,India,Agra,94,3.6,North Indian
3400019,Dasaprakash Restaurant,India,Agra,121,4.1,"South Indian, Desserts"
3400072,Dawat-e-Nawab - Radisson Blu,India,Agra,46,3.8,"North Indian, Mughlai"
3400325,MoMo Cafe,India,Agra,45,4.0,"North Indian, European"
3400350,Bon Barbecue,India,Agra,57,3.8,"North Indian, Chinese, Continental"
3400348,G Thal,India,Agra,59,3.6,"Rajasthani, Gujarati, Mughlai"
Restaurant_id,Restaurant_Name,Country_name,City name,User_rating_votes,User_aggregate_rating,Cuisines
3500505,Barbeque Nation,India,Dehradun,66,4.4,"North Indian, Mediterranean, Asian, Chinese"
3500011,Kalsang Friends Corner,India,Dehradun,406,4.2,"Chinese, Thai, Tibetan"
18440677,Jalapenos,India,Dehradun,68,4.2,"Cafe, Mexican"
3500059,TBistro,India,Dehradun,230,3.8,"North Indian, Chinese"
18408585,Punjab Grill,India,Dehradun,98,4.0,"Mughlai, North Indian"
18416632,The Great Indian Pub,India,Dehradun,50,4.9,North Indian
17971273,Eddie's Patisserie,India,Dehradun,64,4.1,Bakery
3500018,Town Table Restaurant,India,Dehradun,173,3.9,"North Indian, Chinese, Continental"
3500017,Anandam,India,Dehradun,141,3.9,"Desserts, North Indian, Chinese, South Indian, Fast Food, Street Food"
3500484,Kalsang AMA Cafe,India,Dehradun,89,4.2,Cafe
3500024,Doon Darbar,India,Dehradun,121,3.9,"North Indian, Mughlai"
3500010,Black Pepper Restaurant,India,Dehradun,175,4.0,"North Indian, Chinese"
3500013,Dunkin Donuts,India,Dehradun,101,3.9,"Burger, Desserts"
3500365,First Gear Cafe,India,Dehradun,131,3.9,"Cafe, Chinese"
18279289,BMG - All Day Dining,India,Dehradun,63,4.3,"Chinese, North Indian, Fast Food"
3500414,Cafe Marigold,India,Dehradun,104,4.1,"Cafe, Chinese, Fast Food"
3500488,Razzmatazz,India,Dehradun,39,3.9,Cafe
3500007,Tirupati Restaurant,India,Dehradun,115,3.8,"South Indian, North Indian, Chinese"
3500081,Y Cafe & Restaurant,India,Dehradun,94,4.0,Cafe
3500012,The Punjabi Essence Restaurant,India,Dehradun,102,3.6,"North Indian, Chinese"
Restaurant_id,Restaurant_Name,Country_name,City name,User_rating_votes,User_aggregate_rating,Cuisines
3600012,Empire Restaurant,India,Mysore,393,3.7,"North Indian, Andhra, Mughlai"
3600285,Mezzaluna,India,Mysore,249,3.8,"Continental, South Indian"
3600265,Jalpaan Dining Saga,India,Mysore,172,3.7,"North Indian, Chinese, Italian"
3600009,Pizza Hut,India,Mysore,304,4.0,"Pizza, Italian"
3600352,Barbeque Nation,India,Mysore,286,4.0,"North Indian, European, Mediterranean"
3600354,Cafe Cornucopia,India,Mysore,140,3.6,"Cafe, Continental, European, Beverages"
3600071,Pakva Lounge,India,Mysore,262,3.7,"Italian, North Indian, South Indian"
3600375,The Old House,India,Mysore,264,3.9,Italian
3600436,The Barge Restaurant,India,Mysore,11,3.3,"Continental, Chinese, North Indian"
3600015,Vinayaka Mylari,India,Mysore,392,4.2,South Indian
3600148,Jungle The Restaurant,India,Mysore,132,3.7,"North Indian, Continental, Chinese"
3600008,By The Way,India,Mysore,190,3.6,"North Indian, Chinese, South Indian"
3600192,Spring - Radisson Blu Plaza,India,Mysore,162,3.8,"Continental, North Indian, South Indian"
3600072,Nanking,India,Mysore,208,3.7,"Chinese, Thai"
3600022,Oyster Bay,India,Mysore,270,3.6,"North Indian, Asian, Continental"
3600252,Hotel RRR Mysore,India,Mysore,139,3.4,Andhra
3600119,Big Chicken,India,Mysore,160,3.5,"North Indian, Chinese"
3600361,Tandooriwala,India,Mysore,127,3.5,North Indian
3600013,Green Leaf,India,Mysore,214,3.5,"North Indian, Chinese, South Indian"
3600014,Purple Haze,India,Mysore,183,3.7,Finger Food
Restaurant_id,Restaurant_Name,Country_name,City name,User_rating_votes,User_aggregate_rating,Cuisines
3700050,Baker Street,India,Puducherry,791,4.1,"Bakery, French"
3700037,Le Dupleix,India,Puducherry,456,3.8,"North Indian, French, Continental"
3700049,Villa Shanti,India,Puducherry,535,3.9,Continental
3700041,Zuka Choco-la,India,Puducherry,656,4.2,Desserts
3700069,Le Cafe,India,Puducherry,875,3.1,Cafe
3700051,Cafe des Arts,India,Puducherry,298,3.5,Cafe
3700021,The Indian Kaffe Express,India,Puducherry,495,3.8,Cafe
3700024,Le Club,India,Puducherry,328,3.5,"French, Continental, North Indian"
18378803,#Dilliwaala6,India,Puducherry,124,3.7,North Indian
3700387,Bay of Buddha -  The Promenade,India,Puducherry,189,3.8,"Chinese, Thai, Malaysian, Vietnamese, Korean, Indonesian, Asian"
3700036,Blueline - The Promenade,India,Puducherry,192,3.8,"North Indian, Seafood, South Indian, Italian"
3700017,The Pasta Bar Veneto,India,Puducherry,275,3.6,Italian
3700009,Tanto Pizzeria,India,Puducherry,513,3.8,"Pizza, Italian"
3700019,Rendezvous Cafe Restaurant,India,Puducherry,225,3.5,"Goan, Mangalorean, Continental, French"
3700561,Gelateria Montecatini Terme,India,Puducherry,163,4.2,Desserts
3700160,Spice Route,India,Puducherry,228,3.4,"Continental, North Indian, Finger Food"
18427467,The Smoothie Bar,India,Puducherry,36,3.7,"Desserts, Beverages, Juices"
3700408,Italize,India,Puducherry,97,3.6,"Pizza, Italian"
3700056,Cafe Ole,India,Puducherry,199,3.8,"Cafe, Continental"
3700010,Auroville Bakery,India,Puducherry,173,3.8,Bakery
Restaurant_id,Restaurant_Name,Country_name,City name,User_rating_votes,User_aggregate_rating,Cuisines
3800319,Level 5 - Terrace Restro & Cafe,India,Surat,201,3.8,"Chinese, North Indian, Italian, Mexican"
18396610,Thalaivaa,India,Surat,70,4.1,South Indian
18439181,Global Local,India,Surat,47,3.4,Modern Indian
3800238,Falafel Lovers,India,Surat,479,4.3,"Lebanese, Italian"
3800021,Wok On Fire,India,Surat,226,3.9,"Chinese, Thai, Asian"
3800000,Leonardo Italian Mediterranean Dining,India,Surat,319,4.2,"Italian, Mexican, Mediterranean"
3800022,Coffee Culture - The Ristorante Lounge,India,Surat,223,4.0,"Cafe, Continental"
3800252,Black Pepper,India,Surat,221,4.1,"North Indian, Italian"
18367402,The Food Lab,India,Surat,66,3.6,"Italian, Lebanese, Mexican"
3800020,Wok On Fire,India,Surat,209,3.7,"Chinese, Thai, Asian"
3800437,The Hog Spot,India,Surat,87,3.8,"North Indian, Italian, Mexican, Asian"
3800477,The Creamery,India,Surat,87,3.6,"Ice Cream, Desserts"
3800003,The Centre Court,India,Surat,164,4.1,"Italian, North Indian, Desserts, Continental"
3800053,World Platter,India,Surat,191,3.9,"North Indian, Chinese, Thai, Mexican, Italian"
3800052,Golden Dragon,India,Surat,197,4.2,Chinese
3800078,Mysore Cafe,India,Surat,279,4.0,South Indian
3800016,The Sizzling Salsa,India,Surat,204,4.1,"Italian, Continental, Chinese, Mexican"
3800018,Pizza Hut,India,Surat,216,4.1,Pizza
18362165,The Haus,India,Surat,28,3.9,"Cafe, Desserts"
3800002,Kansar Gujarati Thali,India,Surat,153,3.9,Gujarati
Restaurant_id,Restaurant_Name,Country_name,City name,User_rating_votes,User_aggregate_rating,Cuisines
3900250,Baati Chokha,India,Varanasi,68,3.7,North Indian
18246202,VNS Live Studio,India,Varanasi,109,3.5,"Chinese, North Indian"
3900057,Ming Garden,India,Varanasi,172,3.5,Chinese
3900245,Deena Chat Bhandar,India,Varanasi,78,3.8,Street Food
3900059,Pizzeria Vaatika Cafe,India,Varanasi,149,3.7,"Pizza, Chinese"
3900232,Kerala Cafe,India,Varanasi,125,3.6,South Indian
3900032,Kashi Chat Bhandar,India,Varanasi,158,4.1,Street Food
3900021,Open Hand Shop & Cafe,India,Varanasi,59,3.4,Cafe
18346996,3Cherryz Sky Lounge & Cafe,India,Varanasi,26,3.2,"Cafe, North Indian, Chinese"
3900055,I:ba Cafe & Restaurant,India,Varanasi,83,3.5,"Japanese, American, North Indian, Fast Food"
3900050,Tandoor Villa,India,Varanasi,63,3.6,"North Indian, Mughlai"
3900007,Blue Lassi,India,Varanasi,96,3.7,Beverages
3900058,Chrystal Bowl Restaurant,India,Varanasi,96,3.3,North Indian
3900070,Flavours Cafe,India,Varanasi,85,3.4,"North Indian, Cafe"
3900238,Singh's Delight Restaurant,India,Varanasi,57,3.5,"Chinese, North Indian"
3900067,Burger King,India,Varanasi,96,3.4,"North Indian, Fast Food"
3900009,eastWEST - Radisson Hotel,India,Varanasi,34,3.3,"Cafe, North Indian, Continental"
3900158,Aman Restaurant,India,Varanasi,60,3.2,"Chinese, North Indian"
3900004,Dosa Cafe,India,Varanasi,48,3.5,South Indian
3900010,The Great Kabab Factory - Radisson Hotel,India,Varanasi,67,3.3,"North Indian, Mughlai"
Restaurant_id,Restaurant_Name,Country_name,City name,User_rating_votes,User_aggregate_rating,Cuisines
18343124,Swaaddesh,India,Patna,45,3.5,"North Indian, Chinese"
4000344,Genuine Broaster Chicken,India,Patna,42,3.5,"American, Chinese, North Indian, Italian"
4000033,The Yellow Chilli,India,Patna,150,3.5,"North Indian, Chinese, Continental"
4000027,Biryani Mahal,India,Patna,99,3.6,"Biryani, Mughlai"
4000001,Pind Balluchi,India,Patna,162,3.3,"North Indian, Chinese"
4000277,Mainland China,India,Patna,65,3.5,Chinese
4000031,17 Degrees,India,Patna,151,3.5,"North Indian, Chinese, Continental, Italian"
4000294,Red Chilli,India,Patna,69,3.6,"Chinese, North Indian, Mughlai"
18369321,Pukhtaan-The Royal Taste of India,India,Patna,32,3.5,"North Indian, Chinese"
4000016,Bansi Vihar,India,Patna,111,3.4,"South Indian, Fast Food"
18279982,Indian Summer Cafe,India,Patna,16,3.4,"Continental, Cafe, Italian, Pizza, North Indian, Chinese, Bakery, Mughlai"
4000018,Kapil Dev's Eleven,India,Patna,107,3.6,"North Indian, Chinese, Finger Food"
4000007,Roti Restaurant,India,Patna,64,3.1,"North Indian, South Indian, Chinese"
4000269,McDonald's,India,Patna,60,3.4,Fast Food
4000030,Raj Rasoi,India,Patna,74,3.3,"North Indian, South Indian, Fast Food"
4000222,Sri Basant Vihar,India,Patna,75,3.6,"North Indian, Fast Food"
4000015,Nirvana,India,Patna,61,3.4,"North Indian, Chinese"
4000081,Spice Court - Hotel Maurya,India,Patna,43,3.7,"North Indian, Continental, Chinese, South Indian"
4000004,KFC,India,Patna,49,3.3,Fast Food
4000069,Angeethi,India,Patna,45,3.4,"North Indian, Mughlai, Chinese"
Restaurant_id,Restaurant_Name,Country_name,City name,User_rating_votes,User_aggregate_rating,Cuisines
18343124,Swaaddesh,India,Patna,45,3.5,"North Indian, Chinese"
4000344,Genuine Broaster Chicken,India,Patna,42,3.5,"American, Chinese, North Indian, Italian"
4000033,The Yellow Chilli,India,Patna,150,3.5,"North Indian, Chinese, Continental"
4000027,Biryani Mahal,India,Patna,99,3.6,"Biryani, Mughlai"
4000001,Pind Balluchi,India,Patna,162,3.3,"North Indian, Chinese"
4000277,Mainland China,India,Patna,65,3.5,Chinese
4000031,17 Degrees,India,Patna,151,3.5,"North Indian, Chinese, Continental, Italian"
4000294,Red Chilli,India,Patna,69,3.6,"Chinese, North Indian, Mughlai"
18369321,Pukhtaan-The Royal Taste of India,India,Patna,32,3.5,"North Indian, Chinese"
4000016,Bansi Vihar,India,Patna,111,3.4,"South Indian, Fast Food"
18279982,Indian Summer Cafe,India,Patna,16,3.4,"Continental, Cafe, Italian, Pizza, North Indian, Chinese, Bakery, Mughlai"
4000018,Kapil Dev's Eleven,India,Patna,107,3.6,"North Indian, Chinese, Finger Food"
4000007,Roti Restaurant,India,Patna,64,3.1,"North Indian, South Indian, Chinese"
4000269,McDonald's,India,Patna,60,3.4,Fast Food
4000030,Raj Rasoi,India,Patna,74,3.3,"North Indian, South Indian, Fast Food"
4000222,Sri Basant Vihar,India,Patna,75,3.6,"North Indian, Fast Food"
4000015,Nirvana,India,Patna,61,3.4,"North Indian, Chinese"
4000081,Spice Court - Hotel Maurya,India,Patna,43,3.7,"North Indian, Continental, Chinese, South Indian"
4000004,KFC,India,Patna,49,3.3,Fast Food
4000069,Angeethi,India,Patna,45,3.4,"North Indian, Mughlai, Chinese"
Restaurant_id,Restaurant_Name,Country_name,City name,User_rating_votes,User_aggregate_rating,Cuisines
18343124,Swaaddesh,India,Patna,45,3.5,"North Indian, Chinese"
4000344,Genuine Broaster Chicken,India,Patna,42,3.5,"American, Chinese, North Indian, Italian"
4000033,The Yellow Chilli,India,Patna,150,3.5,"North Indian, Chinese, Continental"
4000027,Biryani Mahal,India,Patna,99,3.6,"Biryani, Mughlai"
4000001,Pind Balluchi,India,Patna,162,3.3,"North Indian, Chinese"
4000277,Mainland China,India,Patna,65,3.5,Chinese
4000031,17 Degrees,India,Patna,151,3.5,"North Indian, Chinese, Continental, Italian"
4000294,Red Chilli,India,Patna,69,3.6,"Chinese, North Indian, Mughlai"
18369321,Pukhtaan-The Royal Taste of India,India,Patna,32,3.5,"North Indian, Chinese"
4000016,Bansi Vihar,India,Patna,111,3.4,"South Indian, Fast Food"
18279982,Indian Summer Cafe,India,Patna,16,3.4,"Continental, Cafe, Italian, Pizza, North Indian, Chinese, Bakery, Mughlai"
4000018,Kapil Dev's Eleven,India,Patna,107,3.6,"North Indian, Chinese, Finger Food"
4000007,Roti Restaurant,India,Patna,64,3.1,"North Indian, South Indian, Chinese"
4000269,McDonald's,India,Patna,60,3.4,Fast Food
4000030,Raj Rasoi,India,Patna,74,3.3,"North Indian, South Indian, Fast Food"
4000222,Sri Basant Vihar,India,Patna,75,3.6,"North Indian, Fast Food"
4000015,Nirvana,India,Patna,61,3.4,"North Indian, Chinese"
4000081,Spice Court - Hotel Maurya,India,Patna,43,3.7,"North Indian, Continental, Chinese, South Indian"
4000004,KFC,India,Patna,49,3.3,Fast Food
4000069,Angeethi,India,Patna,45,3.4,"North Indian, Mughlai, Chinese"
Restaurant_id,Restaurant_Name,Country_name,City name,User_rating_votes,User_aggregate_rating,Cuisines
18343124,Swaaddesh,India,Patna,45,3.5,"North Indian, Chinese"
4000344,Genuine Broaster Chicken,India,Patna,42,3.5,"American, Chinese, North Indian, Italian"
4000033,The Yellow Chilli,India,Patna,150,3.5,"North Indian, Chinese, Continental"
4000027,Biryani Mahal,India,Patna,99,3.6,"Biryani, Mughlai"
4000001,Pind Balluchi,India,Patna,162,3.3,"North Indian, Chinese"
4000277,Mainland China,India,Patna,65,3.5,Chinese
4000031,17 Degrees,India,Patna,151,3.5,"North Indian, Chinese, Continental, Italian"
4000294,Red Chilli,India,Patna,69,3.6,"Chinese, North Indian, Mughlai"
18369321,Pukhtaan-The Royal Taste of India,India,Patna,32,3.5,"North Indian, Chinese"
4000016,Bansi Vihar,India,Patna,111,3.4,"South Indian, Fast Food"
18279982,Indian Summer Cafe,India,Patna,16,3.4,"Continental, Cafe, Italian, Pizza, North Indian, Chinese, Bakery, Mughlai"
4000018,Kapil Dev's Eleven,India,Patna,107,3.6,"North Indian, Chinese, Finger Food"
4000007,Roti Restaurant,India,Patna,64,3.1,"North Indian, South Indian, Chinese"
4000269,McDonald's,India,Patna,60,3.4,Fast Food
4000030,Raj Rasoi,India,Patna,74,3.3,"North Indian, South Indian, Fast Food"
4000222,Sri Basant Vihar,India,Patna,75,3.6,"North Indian, Fast Food"
4000015,Nirvana,India,Patna,61,3.4,"North Indian, Chinese"
4000081,Spice Court - Hotel Maurya,India,Patna,43,3.7,"North Indian, Continental, Chinese, South Indian"
4000004,KFC,India,Patna,49,3.3,Fast Food
4000069,Angeethi,India,Patna,45,3.4,"North Indian, Mughlai, Chinese"
Restaurant_id,Restaurant_Name,Country_name,City name,User_rating_votes,User_aggregate_rating,Cuisines
18343124,Swaaddesh,India,Patna,45,3.5,"North Indian, Chinese"
4000344,Genuine Broaster Chicken,India,Patna,42,3.5,"American, Chinese, North Indian, Italian"
4000033,The Yellow Chilli,India,Patna,150,3.5,"North Indian, Chinese, Continental"
4000027,Biryani Mahal,India,Patna,99,3.6,"Biryani, Mughlai"
4000001,Pind Balluchi,India,Patna,162,3.3,"North Indian, Chinese"
4000277,Mainland China,India,Patna,65,3.5,Chinese
4000031,17 Degrees,India,Patna,151,3.5,"North Indian, Chinese, Continental, Italian"
4000294,Red Chilli,India,Patna,69,3.6,"Chinese, North Indian, Mughlai"
18369321,Pukhtaan-The Royal Taste of India,India,Patna,32,3.5,"North Indian, Chinese"
4000016,Bansi Vihar,India,Patna,111,3.4,"South Indian, Fast Food"
18279982,Indian Summer Cafe,India,Patna,16,3.4,"Continental, Cafe, Italian, Pizza, North Indian, Chinese, Bakery, Mughlai"
4000018,Kapil Dev's Eleven,India,Patna,107,3.6,"North Indian, Chinese, Finger Food"
4000007,Roti Restaurant,India,Patna,64,3.1,"North Indian, South Indian, Chinese"
4000269,McDonald's,India,Patna,60,3.4,Fast Food
4000030,Raj Rasoi,India,Patna,74,3.3,"North Indian, South Indian, Fast Food"
4000222,Sri Basant Vihar,India,Patna,75,3.6,"North Indian, Fast Food"
4000015,Nirvana,India,Patna,61,3.4,"North Indian, Chinese"
4000081,Spice Court - Hotel Maurya,India,Patna,43,3.7,"North Indian, Continental, Chinese, South Indian"
4000004,KFC,India,Patna,49,3.3,Fast Food
4000069,Angeethi,India,Patna,45,3.4,"North Indian, Mughlai, Chinese"
Restaurant_id,Restaurant_Name,Country_name,City name,User_rating_votes,User_aggregate_rating,Cuisines
18343124,Swaaddesh,India,Patna,45,3.5,"North Indian, Chinese"
4000344,Genuine Broaster Chicken,India,Patna,42,3.5,"American, Chinese, North Indian, Italian"
4000033,The Yellow Chilli,India,Patna,150,3.5,"North Indian, Chinese, Continental"
4000027,Biryani Mahal,India,Patna,99,3.6,"Biryani, Mughlai"
4000001,Pind Balluchi,India,Patna,162,3.3,"North Indian, Chinese"
4000277,Mainland China,India,Patna,65,3.5,Chinese
4000031,17 Degrees,India,Patna,151,3.5,"North Indian, Chinese, Continental, Italian"
4000294,Red Chilli,India,Patna,69,3.6,"Chinese, North Indian, Mughlai"
18369321,Pukhtaan-The Royal Taste of India,India,Patna,32,3.5,"North Indian, Chinese"
4000016,Bansi Vihar,India,Patna,111,3.4,"South Indian, Fast Food"
18279982,Indian Summer Cafe,India,Patna,16,3.4,"Continental, Cafe, Italian, Pizza, North Indian, Chinese, Bakery, Mughlai"
4000018,Kapil Dev's Eleven,India,Patna,107,3.6,"North Indian, Chinese, Finger Food"
4000007,Roti Restaurant,India,Patna,64,3.1,"North Indian, South Indian, Chinese"
4000269,McDonald's,India,Patna,60,3.4,Fast Food
4000030,Raj Rasoi,India,Patna,74,3.3,"North Indian, South Indian, Fast Food"
4000222,Sri Basant Vihar,India,Patna,75,3.6,"North Indian, Fast Food"
4000015,Nirvana,India,Patna,61,3.4,"North Indian, Chinese"
4000081,Spice Court - Hotel Maurya,India,Patna,43,3.7,"North Indian, Continental, Chinese, South Indian"
4000004,KFC,India,Patna,49,3.3,Fast Food
4000069,Angeethi,India,Patna,45,3.4,"North Indian, Mughlai, Chinese"
Restaurant_id,Restaurant_Name,Country_name,City name,User_rating_votes,User_aggregate_rating,Cuisines
18343124,Swaaddesh,India,Patna,45,3.5,"North Indian, Chinese"
4000344,Genuine Broaster Chicken,India,Patna,42,3.5,"American, Chinese, North Indian, Italian"
4000033,The Yellow Chilli,India,Patna,150,3.5,"North Indian, Chinese, Continental"
4000027,Biryani Mahal,India,Patna,99,3.6,"Biryani, Mughlai"
4000001,Pind Balluchi,India,Patna,162,3.3,"North Indian, Chinese"
4000277,Mainland China,India,Patna,65,3.5,Chinese
4000031,17 Degrees,India,Patna,151,3.5,"North Indian, Chinese, Continental, Italian"
4000294,Red Chilli,India,Patna,69,3.6,"Chinese, North Indian, Mughlai"
18369321,Pukhtaan-The Royal Taste of India,India,Patna,32,3.5,"North Indian, Chinese"
4000016,Bansi Vihar,India,Patna,111,3.4,"South Indian, Fast Food"
18279982,Indian Summer Cafe,India,Patna,16,3.4,"Continental, Cafe, Italian, Pizza, North Indian, Chinese, Bakery, Mughlai"
4000018,Kapil Dev's Eleven,India,Patna,107,3.6,"North Indian, Chinese, Finger Food"
4000007,Roti Restaurant,India,Patna,64,3.1,"North Indian, South Indian, Chinese"
4000269,McDonald's,India,Patna,60,3.4,Fast Food
4000030,Raj Rasoi,India,Patna,74,3.3,"North Indian, South Indian, Fast Food"
4000222,Sri Basant Vihar,India,Patna,75,3.6,"North Indian, Fast Food"
4000015,Nirvana,India,Patna,61,3.4,"North Indian, Chinese"
4000081,Spice Court - Hotel Maurya,India,Patna,43,3.7,"North Indian, Continental, Chinese, South Indian"
4000004,KFC,India,Patna,49,3.3,Fast Food
4000069,Angeethi,India,Patna,45,3.4,"North Indian, Mughlai, Chinese"
Restaurant_id,Restaurant_Name,Country_name,City name,User_rating_votes,User_aggregate_rating,Cuisines
18343124,Swaaddesh,India,Patna,45,3.5,"North Indian, Chinese"
4000344,Genuine Broaster Chicken,India,Patna,42,3.5,"American, Chinese, North Indian, Italian"
4000033,The Yellow Chilli,India,Patna,150,3.5,"North Indian, Chinese, Continental"
4000027,Biryani Mahal,India,Patna,99,3.6,"Biryani, Mughlai"
4000001,Pind Balluchi,India,Patna,162,3.3,"North Indian, Chinese"
4000277,Mainland China,India,Patna,65,3.5,Chinese
4000031,17 Degrees,India,Patna,151,3.5,"North Indian, Chinese, Continental, Italian"
4000294,Red Chilli,India,Patna,69,3.6,"Chinese, North Indian, Mughlai"
18369321,Pukhtaan-The Royal Taste of India,India,Patna,32,3.5,"North Indian, Chinese"
4000016,Bansi Vihar,India,Patna,111,3.4,"South Indian, Fast Food"
18279982,Indian Summer Cafe,India,Patna,16,3.4,"Continental, Cafe, Italian, Pizza, North Indian, Chinese, Bakery, Mughlai"
4000018,Kapil Dev's Eleven,India,Patna,107,3.6,"North Indian, Chinese, Finger Food"
4000007,Roti Restaurant,India,Patna,64,3.1,"North Indian, South Indian, Chinese"
4000269,McDonald's,India,Patna,60,3.4,Fast Food
4000030,Raj Rasoi,India,Patna,74,3.3,"North Indian, South Indian, Fast Food"
4000222,Sri Basant Vihar,India,Patna,75,3.6,"North Indian, Fast Food"
4000015,Nirvana,India,Patna,61,3.4,"North Indian, Chinese"
4000081,Spice Court - Hotel Maurya,India,Patna,43,3.7,"North Indian, Continental, Chinese, South Indian"
4000004,KFC,India,Patna,49,3.3,Fast Food
4000069,Angeethi,India,Patna,45,3.4,"North Indian, Mughlai, Chinese"
Restaurant_id,Restaurant_Name,Country_name,City name,User_rating_votes,User_aggregate_rating,Cuisines
18343124,Swaaddesh,India,Patna,45,3.5,"North Indian, Chinese"
4000344,Genuine Broaster Chicken,India,Patna,42,3.5,"American, Chinese, North Indian, Italian"
4000033,The Yellow Chilli,India,Patna,150,3.5,"North Indian, Chinese, Continental"
4000027,Biryani Mahal,India,Patna,99,3.6,"Biryani, Mughlai"
4000001,Pind Balluchi,India,Patna,162,3.3,"North Indian, Chinese"
4000277,Mainland China,India,Patna,65,3.5,Chinese
4000031,17 Degrees,India,Patna,151,3.5,"North Indian, Chinese, Continental, Italian"
4000294,Red Chilli,India,Patna,69,3.6,"Chinese, North Indian, Mughlai"
18369321,Pukhtaan-The Royal Taste of India,India,Patna,32,3.5,"North Indian, Chinese"
4000016,Bansi Vihar,India,Patna,111,3.4,"South Indian, Fast Food"
18279982,Indian Summer Cafe,India,Patna,16,3.4,"Continental, Cafe, Italian, Pizza, North Indian, Chinese, Bakery, Mughlai"
4000018,Kapil Dev's Eleven,India,Patna,107,3.6,"North Indian, Chinese, Finger Food"
4000007,Roti Restaurant,India,Patna,64,3.1,"North Indian, South Indian, Chinese"
4000269,McDonald's,India,Patna,60,3.4,Fast Food
4000030,Raj Rasoi,India,Patna,74,3.3,"North Indian, South Indian, Fast Food"
4000222,Sri Basant Vihar,India,Patna,75,3.6,"North Indian, Fast Food"
4000015,Nirvana,India,Patna,61,3.4,"North Indian, Chinese"
4000081,Spice Court - Hotel Maurya,India,Patna,43,3.7,"North Indian, Continental, Chinese, South Indian"
4000004,KFC,India,Patna,49,3.3,Fast Food
